%time,field.header.seq,field.header.stamp,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1609045387037712799,537,1609045387037712799,-0.0373317,0.0803598,-0.280164,0.0157909,-0.00617517,0.000732876,0.999856,0,0,0,0,0,0
1609045387141090046,538,1609045387141090046,-0.0568743,0.115178,-0.349363,0.0118284,-0.00747567,0.000300763,0.999902,0,0,0,0,0,0
1609045387244286739,539,1609045387244286739,-0.0524951,0.136438,-0.38615,0.00630772,-0.00750124,-0.000391672,0.999952,0,0,0,0,0,0
1609045387347487972,540,1609045387347487972,-0.0561423,0.15866,-0.358374,-0.000741998,-0.00538323,-0.000127692,0.999985,0,0,0,0,0,0
1609045387450132876,541,1609045387450132876,-0.0736418,0.19085,-0.362256,-0.00437407,-0.00411366,-0.000201385,0.999982,0,0,0,0,0,0
1609045387553631186,542,1609045387553631186,-0.0978695,0.23023,-0.414515,-0.0112394,0.000227596,-0.000412167,0.999937,0,0,0,0,0,0
1609045387656685128,543,1609045387656685128,-0.130775,0.253529,-0.398926,-0.02062,0.00736429,-9.01799e-05,0.99976,0,0,0,0,0,0
1609045387759710487,544,1609045387759710487,-0.155813,0.264027,-0.397591,-0.0152159,0.00752412,-0.000628372,0.999856,0,0,0,0,0,0
1609045387829995572,545,1609045387829995572,-0.209956,0.20973,-0.393868,0.00299843,-0.00187641,-0.000481197,0.999994,0,0,0,0,0,0
1609045387931909850,546,1609045387931909850,-0.216034,0.283716,-0.388301,-0.000336952,-0.0052172,-0.0012569,0.999986,0,0,0,0,0,0
1609045388034927579,547,1609045388034927579,-0.225725,0.309596,-0.378926,0.00728503,-0.0136721,-0.000584879,0.99988,0,0,0,0,0,0
1609045388138211227,548,1609045388138211227,-0.262619,0.355745,-0.373917,0.0119842,-0.0255294,-0.000279873,0.999602,0,0,0,0,0,0
1609045388241281250,549,1609045388241281250,-0.296151,0.379221,-0.375883,0.0137834,-0.0267951,-0.00023319,0.999546,0,0,0,0,0,0
1609045388344370858,550,1609045388344370858,-0.325712,0.411392,-0.407182,0.0143057,-0.0276937,-0.000170571,0.999514,0,0,0,0,0,0
1609045388447116793,551,1609045388447116793,-0.344652,0.444233,-0.38474,0.00449554,-0.0262532,-0.000401607,0.999645,0,0,0,0,0,0
1609045388653755368,552,1609045388653755368,-0.356374,0.469302,-0.354723,-0.0147659,-0.0195989,-0.00109121,0.999698,0,0,0,0,0,0
1609045388756699758,553,1609045388756699758,-0.391696,0.480971,-0.346876,-0.0321789,-0.0122667,-0.00178609,0.999405,0,0,0,0,0,0
1609045388859796571,554,1609045388859796571,-0.406955,0.487606,-0.359845,-0.0464997,-0.00744802,-0.0019936,0.998889,0,0,0,0,0,0
1609045389032169816,555,1609045389032169816,-0.42547,0.486647,-0.37856,-0.0487004,-0.00806448,-0.00232983,0.998778,0,0,0,0,0,0
1609045389032169816,556,1609045389032169816,-0.455677,0.474102,-0.433482,-0.0434519,-0.010017,-0.00204495,0.999003,0,0,0,0,0,0
1609045389135110127,557,1609045389135110127,-0.467724,0.491143,-0.48421,-0.0439478,-0.0103749,-0.00163157,0.998979,0,0,0,0,0,0
1609045389135110127,558,1609045389135110127,-0.479809,0.49239,-0.538759,-0.0289505,-0.0146731,-0.00102958,0.999473,0,0,0,0,0,0
1609045389238181168,559,1609045389238181168,-0.496978,0.466809,-0.608564,-0.0084069,-0.020264,-0.000536156,0.999759,0,0,0,0,0,0
1609045389341286593,560,1609045389341286593,-0.506992,0.450734,-0.66506,0.00267275,-0.0239712,-0.000312784,0.999709,0,0,0,0,0,0
1609045389444427251,561,1609045389444427251,-0.520666,0.421166,-0.702499,0.00908847,-0.0243814,-0.000357672,0.999661,0,0,0,0,0,0
1609045389548014091,562,1609045389548014091,-0.525916,0.394638,-0.72354,0.00976246,-0.0213036,-0.000326582,0.999725,0,0,0,0,0,0
1609045389650524226,563,1609045389650524226,-0.534256,0.377434,-0.747973,0.00598654,-0.0163289,-0.000344519,0.999849,0,0,0,0,0,0
1609045389753659310,564,1609045389753659310,-0.56071,0.35439,-0.794434,0.00431818,-0.0140077,-0.000300444,0.999893,0,0,0,0,0,0
1609045390030079192,565,1609045390030079192,-0.571491,0.345342,-0.832777,8.7302e-05,-0.00954722,-0.000492868,0.999954,0,0,0,0,0,0
1609045390030079192,566,1609045390030079192,-0.574146,0.334585,-0.853139,-0.00129532,-0.00296593,-0.000681254,0.999995,0,0,0,0,0,0
1609045390131946955,567,1609045390131946955,-0.574216,0.315765,-0.855451,0.000408824,0.00163767,-0.000860299,0.999998,0,0,0,0,0,0
1609045390235078371,568,1609045390235078371,-0.587969,0.301426,-0.88195,0.00186738,0.00337291,-0.00104467,0.999992,0,0,0,0,0,0
1609045390338461197,569,1609045390338461197,-0.602844,0.290973,-0.932824,0.00915067,-0.00210549,-0.000681036,0.999956,0,0,0,0,0,0
1609045390441215695,570,1609045390441215695,-0.631195,0.270789,-0.94971,0.0149752,-0.0113125,-0.000584146,0.999824,0,0,0,0,0,0
1609045390441215695,571,1609045390441215695,-0.650975,0.273597,-0.972539,0.0154272,-0.0198279,-0.00079862,0.999684,0,0,0,0,0,0
1609045390544396975,572,1609045390544396975,-0.664766,0.26969,-0.999592,0.0160618,-0.0242259,-0.000892967,0.999577,0,0,0,0,0,0
1609045390647396762,573,1609045390647396762,-0.676304,0.269319,-1.04152,0.0153033,-0.0259665,-0.000987174,0.999545,0,0,0,0,0,0
1609045390750489132,574,1609045390750489132,-0.683993,0.276337,-1.05922,0.00809088,-0.0257296,-0.00100952,0.999636,0,0,0,0,0,0
1609045390853677391,575,1609045390853677391,-0.697407,0.283096,-1.05977,-0.0046031,-0.0249422,-0.00126646,0.999677,0,0,0,0,0,0
1609045390956969677,576,1609045390956969677,-0.707934,0.285165,-1.07471,-0.0180103,-0.0239132,-0.00155849,0.999551,0,0,0,0,0,0
1609045391060251892,577,1609045391060251892,-0.705691,0.285307,-1.09332,-0.0245513,-0.0215184,-0.00179459,0.999465,0,0,0,0,0,0
1609045391130288609,578,1609045391130288609,-0.704015,0.284131,-1.13696,-0.0281392,-0.0206895,-0.00213088,0.999388,0,0,0,0,0,0
1609045391232017945,579,1609045391232017945,-0.70461,0.279548,-1.17001,-0.027833,-0.0207644,-0.00211617,0.999395,0,0,0,0,0,0
1609045391334989154,580,1609045391334989154,-0.702149,0.267107,-1.20187,-0.0265594,-0.0193266,-0.0021767,0.999458,0,0,0,0,0,0
1609045391438080269,581,1609045391438080269,-0.703017,0.253348,-1.21364,-0.0241403,-0.0174429,-0.00212484,0.999554,0,0,0,0,0,0
1609045391541065404,582,1609045391541065404,-0.699794,0.229196,-1.25622,-0.0180625,-0.0171715,-0.00220908,0.999687,0,0,0,0,0,0
1609045391643763155,583,1609045391643763155,-0.687804,0.206982,-1.29093,-0.0115304,-0.0198809,-0.00206176,0.999734,0,0,0,0,0,0
1609045391747117802,584,1609045391747117802,-0.676874,0.185189,-1.322,-0.00538425,-0.0224468,-0.00183564,0.999732,0,0,0,0,0,0
1609045391850651443,585,1609045391850651443,-0.671227,0.160784,-1.3559,-0.000426806,-0.0230412,-0.00160288,0.999733,0,0,0,0,0,0
1609045391953860738,586,1609045391953860738,-0.661804,0.138327,-1.37142,0.000752072,-0.0210918,-0.00163073,0.999776,0,0,0,0,0,0
1609045392056682563,587,1609045392056682563,-0.64045,0.115691,-1.39073,0.00156819,-0.017749,-0.00179751,0.99984,0,0,0,0,0,0
1609045392159880218,588,1609045392159880218,-0.624756,0.0936617,-1.40896,0.00274976,-0.0136954,-0.00182275,0.999901,0,0,0,0,0,0
1609045392229989215,589,1609045392229989215,-0.604448,0.0691931,-1.44155,0.00372541,-0.0123175,-0.00194034,0.999915,0,0,0,0,0,0
1609045392331851946,590,1609045392331851946,-0.594544,0.0581989,-1.46851,0.00423371,-0.0138289,-0.00194995,0.999894,0,0,0,0,0,0
1609045392434999384,591,1609045392434999384,-0.575685,0.0406838,-1.49745,0.00400072,-0.0107425,-0.00212528,0.999932,0,0,0,0,0,0
1609045392538118232,592,1609045392538118232,-0.559984,0.0211361,-1.51629,0.00228723,-0.00127201,-0.00201799,0.999995,0,0,0,0,0,0
1609045392641213179,593,1609045392641213179,-0.551897,0.0128854,-1.52191,-0.000234659,0.00729909,-0.00235549,0.999971,0,0,0,0,0,0
1609045392744278026,594,1609045392744278026,-0.547057,-0.00257881,-1.536,-0.000930297,0.0123898,-0.0022508,0.99992,0,0,0,0,0,0
1609045392847679205,595,1609045392847679205,-0.53611,-0.0200609,-1.53596,-0.000596075,0.0190856,-0.00215652,0.999815,0,0,0,0,0,0
1609045392950533897,596,1609045392950533897,-0.542978,-0.0321077,-1.53959,-0.000608891,0.0235308,-0.0021173,0.999721,0,0,0,0,0,0
1609045393053745353,597,1609045393053745353,-0.552002,-0.0429715,-1.53569,-0.00126295,0.0208443,-0.00216522,0.99978,0,0,0,0,0,0
1609045393156796758,598,1609045393156796758,-0.564074,-0.0520098,-1.5141,-0.00143056,0.0158111,-0.00231773,0.999871,0,0,0,0,0,0
1609045393259818134,599,1609045393259818134,-0.58656,-0.0643648,-1.51615,0.00163876,0.0133556,-0.00207278,0.999907,0,0,0,0,0,0
1609045393330035008,600,1609045393330035008,-0.616733,-0.0712262,-1.52851,0.00239703,0.0078353,-0.00208399,0.999964,0,0,0,0,0,0
1609045393431873048,601,1609045393431873048,-0.638503,-0.0756228,-1.54008,0.00184533,0.00173724,-0.00216296,0.999994,0,0,0,0,0,0
1609045393534921950,602,1609045393534921950,-0.668158,-0.0796585,-1.54964,0.00149029,-0.00440815,-0.00227704,0.999987,0,0,0,0,0,0
1609045393638495116,603,1609045393638495116,-0.700069,-0.081523,-1.55607,0.00127955,-0.0093544,-0.00258011,0.999952,0,0,0,0,0,0
1609045393741119913,604,1609045393741119913,-0.734257,-0.0878687,-1.56077,0.00206594,-0.0119559,-0.00249886,0.999923,0,0,0,0,0,0
1609045393844480466,605,1609045393844480466,-0.766892,-0.0930899,-1.59299,0.00555033,-0.0153459,-0.00228842,0.999864,0,0,0,0,0,0
1609045393947415494,606,1609045393947415494,-0.800446,-0.0936066,-1.62965,0.00880901,-0.0153866,-0.00208592,0.999841,0,0,0,0,0,0
1609045394050631090,607,1609045394050631090,-0.832705,-0.0913073,-1.63641,0.00500036,-0.015713,-0.00215886,0.999862,0,0,0,0,0,0
1609045394154436238,608,1609045394154436238,-0.860329,-0.0900907,-1.65099,-0.000480145,-0.0141141,-0.00247536,0.999897,0,0,0,0,0,0
1609045394256613440,609,1609045394256613440,-0.890381,-0.0873965,-1.67562,-0.00379809,-0.00651064,-0.0025623,0.999968,0,0,0,0,0,0
1609045394359838591,610,1609045394359838591,-0.917102,-0.0803224,-1.66529,-0.0108787,0.000671104,-0.00272443,0.999937,0,0,0,0,0,0
1609045394430063830,611,1609045394430063830,-0.948955,-0.0822949,-1.66865,-0.0166879,0.00677449,-0.0027484,0.999834,0,0,0,0,0,0
1609045394531955765,612,1609045394531955765,-0.975215,-0.083545,-1.68251,-0.0208066,0.00893346,-0.00294071,0.999739,0,0,0,0,0,0
1609045394634800995,613,1609045394634800995,-1.01089,-0.0864587,-1.69582,-0.0226369,0.0059572,-0.00299148,0.999722,0,0,0,0,0,0
1609045394738146609,614,1609045394738146609,-1.0518,-0.0919528,-1.691,-0.0229959,0.00413219,-0.00329524,0.999722,0,0,0,0,0,0
1609045394841150482,615,1609045394841150482,-1.09713,-0.105289,-1.6893,-0.0227294,0.00224275,-0.00327732,0.999734,0,0,0,0,0,0
1609045394944259175,616,1609045394944259175,-1.1428,-0.121218,-1.67047,-0.02443,-0.00307618,-0.00320314,0.999692,0,0,0,0,0,0
1609045395047311088,617,1609045395047311088,-1.18777,-0.137073,-1.64226,-0.0267853,-0.008039,-0.00326615,0.999604,0,0,0,0,0,0
1609045395150440406,618,1609045395150440406,-1.23485,-0.16136,-1.62971,-0.0241533,-0.0110527,-0.00351786,0.999641,0,0,0,0,0,0
1609045395253623366,619,1609045395253623366,-1.27891,-0.19367,-1.65135,-0.0159433,-0.014076,-0.0032106,0.999769,0,0,0,0,0,0
1609045395356704079,620,1609045395356704079,-1.32306,-0.220468,-1.67779,-0.00631697,-0.0167958,-0.00331219,0.999833,0,0,0,0,0,0
1609045395459303434,621,1609045395459303434,-1.36986,-0.250827,-1.68674,0.00206937,-0.0179165,-0.00258375,0.999834,0,0,0,0,0,0
1609045395529721188,622,1609045395529721188,-1.41284,-0.282692,-1.70255,0.0077067,-0.0198734,-0.00245064,0.99977,0,0,0,0,0,0
1609045395631713782,623,1609045395631713782,-1.44312,-0.300815,-1.73596,0.01355,-0.0234465,-0.00237984,0.99963,0,0,0,0,0,0
1609045395734744990,624,1609045395734744990,-1.48891,-0.326329,-1.74744,0.0165648,-0.027467,-0.00217506,0.999483,0,0,0,0,0,0
1609045395838039295,625,1609045395838039295,-1.51951,-0.348784,-1.76633,0.0179,-0.0293054,-0.00209295,0.999408,0,0,0,0,0,0
1609045395940875662,626,1609045395940875662,-1.55484,-0.366103,-1.77268,0.0168718,-0.0301485,-0.00224487,0.999401,0,0,0,0,0,0
1609045396044058225,627,1609045396044058225,-1.58185,-0.377265,-1.78895,0.016816,-0.0302268,-0.00230985,0.999399,0,0,0,0,0,0
1609045396147154255,628,1609045396147154255,-1.60889,-0.387487,-1.79518,0.0156312,-0.0302921,-0.00223633,0.999416,0,0,0,0,0,0
1609045396250092381,629,1609045396250092381,-1.63199,-0.389928,-1.8152,0.0142916,-0.0304246,-0.00241664,0.999432,0,0,0,0,0,0
1609045396353453465,630,1609045396353453465,-1.64441,-0.391029,-1.8229,0.0133682,-0.0300241,-0.00236817,0.999457,0,0,0,0,0,0
1609045396456696110,631,1609045396456696110,-1.65627,-0.387224,-1.83623,0.014673,-0.0308923,-0.00261039,0.999412,0,0,0,0,0,0
1609045396559714578,632,1609045396559714578,-1.66858,-0.38088,-1.84696,0.0145397,-0.0315306,-0.00250749,0.999394,0,0,0,0,0,0
1609045396630055679,633,1609045396630055679,-1.67662,-0.373537,-1.86187,0.0150651,-0.0323555,-0.00230073,0.99936,0,0,0,0,0,0
1609045396732078868,634,1609045396732078868,-1.67896,-0.364451,-1.88377,0.0173055,-0.033282,-0.00249695,0.999293,0,0,0,0,0,0
1609045396835042459,635,1609045396835042459,-1.68637,-0.349586,-1.91343,0.0178552,-0.033381,-0.00236737,0.99928,0,0,0,0,0,0
1609045396938596789,636,1609045396938596789,-1.67571,-0.326897,-1.92574,0.0131993,-0.0318592,-0.00249405,0.999402,0,0,0,0,0,0
1609045397041427092,637,1609045397041427092,-1.66943,-0.308424,-1.93874,0.00752226,-0.0280509,-0.00255488,0.999575,0,0,0,0,0,0
1609045397144451880,638,1609045397144451880,-1.65416,-0.281079,-1.94852,-0.00103567,-0.0244447,-0.00282162,0.999697,0,0,0,0,0,0
1609045397246921739,639,1609045397246921739,-1.64913,-0.266105,-1.9685,-0.00961253,-0.0229961,-0.00328662,0.999684,0,0,0,0,0,0
1609045397350294479,640,1609045397350294479,-1.63949,-0.240228,-1.95178,-0.0232854,-0.0213401,-0.00405634,0.999493,0,0,0,0,0,0
1609045397453458519,641,1609045397453458519,-1.63712,-0.221397,-1.92586,-0.0391993,-0.0191784,-0.00462439,0.999037,0,0,0,0,0,0
1609045397556592058,642,1609045397556592058,-1.61961,-0.21669,-1.91287,-0.0493029,-0.016977,-0.00534747,0.998625,0,0,0,0,0,0
1609045397659645969,643,1609045397659645969,-1.60873,-0.222177,-1.92397,-0.0542815,-0.0150701,-0.00567597,0.998396,0,0,0,0,0,0
1609045397729776599,644,1609045397729776599,-1.59918,-0.231453,-1.93688,-0.0529813,-0.0152835,-0.00558246,0.998463,0,0,0,0,0,0
1609045397831703744,645,1609045397831703744,-1.59985,-0.249092,-1.94901,-0.0509092,-0.0162366,-0.00560944,0.998556,0,0,0,0,0,0
1609045397934717953,646,1609045397934717953,-1.58909,-0.269684,-1.957,-0.0449739,-0.0182609,-0.00540453,0.998807,0,0,0,0,0,0
1609045398037713943,647,1609045398037713943,-1.58673,-0.312993,-1.95697,-0.0364272,-0.0178504,-0.00481572,0.999165,0,0,0,0,0,0
1609045398140694142,648,1609045398140694142,-1.57707,-0.359393,-1.95972,-0.0253733,-0.0127957,-0.00442787,0.999586,0,0,0,0,0,0
1609045398243947004,649,1609045398243947004,-1.56958,-0.407195,-1.97578,-0.0144053,-0.00636274,-0.00387219,0.999868,0,0,0,0,0,0
1609045398346528808,650,1609045398346528808,-1.56367,-0.459597,-1.97975,-0.00587609,-0.00140935,-0.00334942,0.999976,0,0,0,0,0,0
1609045398449957855,651,1609045398449957855,-1.56057,-0.509408,-1.9943,0.000287941,0.0021393,-0.0034553,0.999992,0,0,0,0,0,0
1609045398553304153,652,1609045398553304153,-1.56594,-0.564504,-1.99659,0.00472065,0.00404291,-0.00333054,0.999975,0,0,0,0,0,0
1609045398656355368,653,1609045398656355368,-1.58062,-0.611082,-2.00956,0.00693141,0.00416711,-0.00316776,0.999962,0,0,0,0,0,0
1609045398759486307,654,1609045398759486307,-1.59844,-0.65992,-2.02088,0.00691371,0.00044158,-0.00316238,0.999971,0,0,0,0,0,0
1609045398829661937,655,1609045398829661937,-1.61976,-0.706042,-2.00947,0.0057273,-0.00534003,-0.0031675,0.999964,0,0,0,0,0,0
1609045398931452420,656,1609045398931452420,-1.63136,-0.733093,-2.01814,0.00425032,-0.00971127,-0.00331257,0.999938,0,0,0,0,0,0
1609045399034624020,657,1609045399034624020,-1.66129,-0.771574,-2.03066,0.00480192,-0.0180263,-0.00331289,0.99982,0,0,0,0,0,0
1609045399137702133,658,1609045399137702133,-1.68423,-0.81042,-2.04428,0.00648664,-0.0269223,-0.00338979,0.999611,0,0,0,0,0,0
1609045399240610093,659,1609045399240610093,-1.70566,-0.847222,-2.05317,0.00872702,-0.0322198,-0.00323573,0.999437,0,0,0,0,0,0
1609045399343419653,660,1609045399343419653,-1.72632,-0.880054,-2.05507,0.0104574,-0.0348791,-0.00330118,0.999331,0,0,0,0,0,0
1609045399446643375,661,1609045399446643375,-1.75002,-0.91757,-2.05241,0.00798709,-0.0337714,-0.00318537,0.999393,0,0,0,0,0,0
1609045399549784666,662,1609045399549784666,-1.75771,-0.94147,-2.01767,-0.000173016,-0.0289689,-0.00356023,0.999574,0,0,0,0,0,0
1609045399652865000,663,1609045399652865000,-1.77341,-0.977335,-1.99993,-0.00969212,-0.0239548,-0.00390013,0.999658,0,0,0,0,0,0
1609045399756073946,664,1609045399756073946,-1.78226,-1.01159,-2.00911,-0.0166277,-0.0211546,-0.00444421,0.999628,0,0,0,0,0,0
1609045399859694626,665,1609045399859694626,-1.7904,-1.04024,-2.0022,-0.0218482,-0.0185059,-0.00465676,0.999579,0,0,0,0,0,0
1609045399929586674,666,1609045399929586674,-1.80191,-1.07786,-1.99731,-0.0224971,-0.0166529,-0.00486301,0.999596,0,0,0,0,0,0
1609045400031055566,667,1609045400031055566,-1.81213,-1.11018,-1.99774,-0.0234797,-0.0164213,-0.00498595,0.999577,0,0,0,0,0,0
1609045400134686400,668,1609045400134686400,-1.82311,-1.15564,-2.00207,-0.0168855,-0.0135885,-0.00488193,0.999753,0,0,0,0,0,0
1609045400237941638,669,1609045400237941638,-1.83529,-1.20533,-2.0267,-0.00543791,-0.012089,-0.0043758,0.999903,0,0,0,0,0,0
1609045400340800225,670,1609045400340800225,-1.84845,-1.25147,-2.05081,0.0051653,-0.0115167,-0.00414181,0.999912,0,0,0,0,0,0
1609045400443978559,671,1609045400443978559,-1.86053,-1.27652,-2.01483,0.00388548,-0.00547062,-0.0042423,0.999968,0,0,0,0,0,0
1609045400546944661,672,1609045400546944661,-1.88659,-1.33514,-2.01903,0.0159091,0.00144046,-0.0038625,0.999865,0,0,0,0,0,0
1609045400649964069,673,1609045400649964069,-1.90269,-1.37206,-2.02497,0.0173225,0.00859844,-0.0041403,0.999804,0,0,0,0,0,0
1609045400753066737,674,1609045400753066737,-1.92149,-1.40295,-2.02567,0.0159577,0.0139042,-0.00432228,0.999767,0,0,0,0,0,0
1609045400855974966,675,1609045400855974966,-1.95482,-1.43408,-2.01828,0.0152776,0.0140138,-0.00449108,0.999775,0,0,0,0,0,0
1609045400959117132,676,1609045400959117132,-1.99691,-1.46014,-2.02229,0.0159785,0.00764736,-0.00452755,0.999833,0,0,0,0,0,0
1609045401029304019,677,1609045401029304019,-2.04566,-1.48119,-2.04295,0.0214346,-0.00476807,-0.00462131,0.999748,0,0,0,0,0,0
1609045401131099735,678,1609045401131099735,-2.08255,-1.4922,-2.04941,0.0253625,-0.0136506,-0.00460973,0.999574,0,0,0,0,0,0
1609045401234352972,679,1609045401234352972,-2.13322,-1.50426,-2.05237,0.0323489,-0.0231601,-0.00435648,0.999199,0,0,0,0,0,0
1609045401337473903,680,1609045401337473903,-2.17864,-1.50759,-2.04925,0.0403073,-0.027595,-0.00422846,0.998797,0,0,0,0,0,0
1609045401440507534,681,1609045401440507534,-2.22088,-1.50259,-2.03895,0.0460105,-0.0292816,-0.00410056,0.998503,0,0,0,0,0,0
1609045401543648213,682,1609045401543648213,-2.2594,-1.48495,-2.03772,0.0503789,-0.0290308,-0.0039752,0.9983,0,0,0,0,0,0
1609045401647008012,683,1609045401647008012,-2.29817,-1.46144,-2.0541,0.0551044,-0.0277311,-0.00430803,0.998086,0,0,0,0,0,0
1609045401750092830,684,1609045401750092830,-2.33121,-1.41913,-2.04989,0.0555009,-0.0248929,-0.00438736,0.998139,0,0,0,0,0,0
1609045401853081786,685,1609045401853081786,-2.36436,-1.37644,-2.04186,0.0517027,-0.019966,-0.00443522,0.998453,0,0,0,0,0,0
1609045401956144797,686,1609045401956144797,-2.39094,-1.31468,-2.02132,0.0444986,-0.0151159,-0.00480328,0.998884,0,0,0,0,0,0
1609045402059216512,687,1609045402059216512,-2.42286,-1.24779,-2.01248,0.0378026,-0.0124048,-0.00513495,0.999195,0,0,0,0,0,0
1609045402129688318,688,1609045402129688318,-2.45317,-1.17112,-2.00143,0.0333323,-0.0111959,-0.00541989,0.999367,0,0,0,0,0,0
1609045402231352656,689,1609045402231352656,-2.48133,-1.11917,-1.99894,0.0297513,-0.00920975,-0.00542244,0.9995,0,0,0,0,0,0
1609045402334835851,690,1609045402334835851,-2.51813,-1.02969,-1.99865,0.0240373,-0.0186597,-0.00566876,0.999521,0,0,0,0,0,0
1609045402437814965,691,1609045402437814965,-2.55271,-0.935423,-1.99164,0.0215458,-0.0251837,-0.00587966,0.999433,0,0,0,0,0,0
1609045402540591128,692,1609045402540591128,-2.58165,-0.840836,-1.98463,0.0248641,-0.028269,-0.00591838,0.999274,0,0,0,0,0,0
1609045402643619494,693,1609045402643619494,-2.60625,-0.737773,-1.96363,0.0267055,-0.0283195,-0.0059696,0.999224,0,0,0,0,0,0
1609045402746971656,694,1609045402746971656,-2.63547,-0.635598,-1.9012,0.0251745,-0.0272269,-0.00606176,0.999294,0,0,0,0,0,0
1609045402849725265,695,1609045402849725265,-2.66096,-0.530901,-1.87672,0.024621,-0.036033,-0.00640128,0.999027,0,0,0,0,0,0
1609045402952980927,696,1609045402952980927,-2.67636,-0.411986,-1.91189,0.02447,-0.058097,-0.00666285,0.997989,0,0,0,0,0,0
1609045403055934423,697,1609045403055934423,-2.68136,-0.284021,-1.88773,0.0231363,-0.0796436,-0.00725416,0.996528,0,0,0,0,0,0
1609045403159286457,698,1609045403159286457,-2.68723,-0.165718,-1.85422,0.0173242,-0.0932911,-0.00824522,0.995454,0,0,0,0,0,0
1609045403229352445,699,1609045403229352445,-2.65289,-0.0409962,-1.80326,-0.00114922,-0.0930732,-0.00772237,0.995629,0,0,0,0,0,0
